song_name,track_spotify_id,spotify_track_link,thumbnail_link,artist_name,artist_id,artist_link,acousticness,danceability,duration_ms,energy,speechiness,tempo,time_signature,valence,key,instrumentalness,liveness,loudness,mode,Romantic Ballad,Dance Pop,Sad Ballad,Folk Fusion,Classical Fusion,Qawwali,Sufi,Party Anthem,Patriotic,Rock Fusion,Item Number,Lyrical Rap,Devotional,Ghazal,Retro,Comedy,Motivational,Wedding,Festival
Dil Nu,7AsG1F1eMWd17RYan8M3Wm,https://open.spotify.com/track/7AsG1F1eMWd17RYan8M3Wm,https://i.scdn.co/image/ab67616d0000b2738471bff5344bd04f60ac834a,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,https://open.spotify.com/artist/6LEG9Ld1aLImEFEVHdWNSB,0.0947,0.811,233666.0,0.655,0.0353,117.979,4.0,0.925,1.0,1.63e-06,0.068,-7.118,0.0,1.0,,,,,,,,,,,,,,,,,,
Chaudhavi Shab,7p87RATknowYjH1siFCC3P,https://open.spotify.com/track/7p87RATknowYjH1siFCC3P,https://i.scdn.co/image/ab67616d0000b273eca707a8e1ef2da9d1c68f31,Sanjay Leela Bhansali,5eWpthiGD66CLD4bQjvIBp,https://open.spotify.com/artist/5eWpthiGD66CLD4bQjvIBp,0.695,0.713,243793.0,0.582,0.0377,114.987,4.0,0.701,3.0,0.0,0.0718,-7.992,1.0,1.0,,,,,,,,,,,,,,,,,,
Chalao Na Naino Se,4AAvXkm29HYs33xt9GgCkD,https://open.spotify.com/track/4AAvXkm29HYs33xt9GgCkD,https://i.scdn.co/image/ab67616d0000b2735097274096a511fd5f0d5541,Himesh Reshammiya,0sSxphmGskGCKlwB9xa6WU,https://open.spotify.com/artist/0sSxphmGskGCKlwB9xa6WU,0.221,0.794,341100.0,0.919,0.193,127.009,4.0,0.49,9.0,0.0,0.0682,-6.46,1.0,,,,,,,,1.0,,,,,,,,,,,
Saathiya Tune Kya Kiya,3YFXNTmbJjQ1b5MDDZ7E0h,https://open.spotify.com/track/3YFXNTmbJjQ1b5MDDZ7E0h,https://i.scdn.co/image/ab67616d0000b273df4a64ca9e198fcad038520e,S. P. Balasubrahmanyam,2ae6PxICSOZHvjqiCcgon8,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,0.563,0.499,310467.0,0.72,0.0533,92.534,4.0,0.78,11.0,0.0,0.494,-7.861,1.0,1.0,,,,,,,,,,,,,,,,,,
Yeh Raat Aur Yeh Doorie,6ukVeM6021VXQvJTPJEUil,https://open.spotify.com/track/6ukVeM6021VXQvJTPJEUil,https://i.scdn.co/image/ab67616d0000b273e26649e07768e5d1676efb1a,Asha Bhosle,5as8A4G47Ohu9NSWs3Je8U,https://open.spotify.com/artist/5as8A4G47Ohu9NSWs3Je8U,0.632,0.522,316640.0,0.704,0.0317,148.122,4.0,0.873,11.0,0.0,0.112,-5.767,1.0,1.0,,,,,,,,,,,,,,,,,,
"Makhna - From ""Drive""",7BjQqiOJio4RdPL33yALKE,https://open.spotify.com/track/7BjQqiOJio4RdPL33yALKE,https://i.scdn.co/image/ab67616d0000b2736517397a260f3713685c6b3a,Yasser Desai,6RF8hEdlUKoLPQOHmBbHiM,https://open.spotify.com/artist/6RF8hEdlUKoLPQOHmBbHiM,0.166,0.696,183000.0,0.704,0.0423,124.965,4.0,0.427,1.0,0.0,0.155,-7.876,1.0,,1.0,,,,,,,,,,,,,,,,,
Rock N Roll Soniye,0W1eHrIACKah9l0Q9v611q,https://open.spotify.com/track/0W1eHrIACKah9l0Q9v611q,https://i.scdn.co/image/ab67616d0000b273afbf50bfb7b032b69deabade,Shankar-Ehsaan-Loy,0L5GV6LN8SWWUWIdBbTLTZ,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,0.109,0.787,341840.0,0.871,0.142,94.998,4.0,0.831,5.0,0.0,0.0426,-6.193,0.0,,,,,,,,1.0,,,,,,,,,,,
Tum Par Hum Hai Atke Yaara,6MuzOc3b0CudU3UZb3JJOE,https://open.spotify.com/track/6MuzOc3b0CudU3UZb3JJOE,https://i.scdn.co/image/ab67616d0000b2732f10008df8b756ce27e72813,Kumar Sanu,4K6blSRoklNdpw4mzLxwfn,https://open.spotify.com/artist/4K6blSRoklNdpw4mzLxwfn,0.279,0.742,320560.0,0.94,0.144,128.035,4.0,0.671,5.0,8.6e-06,0.0868,-5.199,0.0,,1.0,,,,,,,,,,,,,,,,,
Zoobi Doobi,2OvedmlIy9jzXJ0lsLSN9w,https://open.spotify.com/track/2OvedmlIy9jzXJ0lsLSN9w,https://i.scdn.co/image/ab67616d0000b273593dd16691c117c716e210ae,Sonu Nigam,1dVygo6tRFXC8CSWURQJq2,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,0.721,0.757,246167.0,0.587,0.0448,89.993,4.0,0.686,5.0,0.0,0.151,-7.65,0.0,1.0,,,,,,,,,,,,,,,,,,
Tu Jo Dariya Mein Utare - Trending Version,6ztnf02gtWmlIC5leuhrN3,https://open.spotify.com/track/6ztnf02gtWmlIC5leuhrN3,https://i.scdn.co/image/ab67616d0000b2731d67a6c08fa8c414fff4596d,Shankar-Ehsaan-Loy,0L5GV6LN8SWWUWIdBbTLTZ,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,0.159,0.787,121560.0,0.822,0.0324,120.095,4.0,0.886,0.0,0.000765,0.302,-6.157,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
Sau Aasmaan,5czJMpadRTKwheBXCfiJkm,https://open.spotify.com/track/5czJMpadRTKwheBXCfiJkm,https://i.scdn.co/image/ab67616d0000b273edfe45782ad611717d77b2ee,Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,0.122,0.63,234737.0,0.729,0.0287,127.918,4.0,0.44,6.0,7.84e-06,0.0786,-4.93,1.0,1.0,,,,,,,,,,,,,,,,,,
Sweetheart,0AuH0V5G69oKW5r1j7iEGl,https://open.spotify.com/track/0AuH0V5G69oKW5r1j7iEGl,https://i.scdn.co/image/ab67616d0000b273c65eb44f9039e006247ef8f7,Dev Negi,04FsFHujpuqonrPXZrEJlK,https://open.spotify.com/artist/04FsFHujpuqonrPXZrEJlK,0.377,0.768,212196.0,0.806,0.0517,123.041,4.0,0.925,8.0,1.65e-06,0.0787,-6.277,1.0,1.0,,,,,,,,,,,,,,,,,,
Tu Jaane Na,5vGiuYFSGekGLgbxhV1rD5,https://open.spotify.com/track/5vGiuYFSGekGLgbxhV1rD5,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,Atif Aslam,2oSONSC9zQ4UonDKnLqksx,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,0.361,0.702,341933.0,0.86,0.0345,120.042,4.0,0.829,7.0,1.33e-06,0.133,-3.969,1.0,1.0,,,,,,,,,,,,,,,,,,
Rabba Main Toh Mar Gaya Oye,5xRci5qoXzzJgR6ZwzXO2J,https://open.spotify.com/track/5xRci5qoXzzJgR6ZwzXO2J,https://i.scdn.co/image/ab67616d0000b273921798bf86a4d458a45f680a,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.469,0.586,269003.0,0.833,0.069,87.892,4.0,0.593,9.0,0.0,0.312,-3.046,1.0,1.0,,,,,,,,,,,,,,,,,,
Ye Tune Kya Kiya,2cPUB8EOT6AfJ8oxhyoNXL,https://open.spotify.com/track/2cPUB8EOT6AfJ8oxhyoNXL,https://i.scdn.co/image/ab67616d0000b273fe77bd21eb38ff74b5f21524,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.58,0.578,314240.0,0.798,0.0699,91.96,4.0,0.728,7.0,0.0,0.111,-6.01,1.0,1.0,,,,,,,,,,,,,,,,,,
Hosanna,3l7JaDIJmWMpvcJqhTJjrk,https://open.spotify.com/track/3l7JaDIJmWMpvcJqhTJjrk,https://i.scdn.co/image/ab67616d0000b27397838a7eeb5f477cfc6707a5,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,0.166,0.582,330547.0,0.812,0.0418,86.051,4.0,0.7,7.0,0.00162,0.0407,-6.147,1.0,1.0,,,,,,,,,,,,,,,,,,
Tu Hai,3vjkllvtOIKpVvXSWsu1ta,https://open.spotify.com/track/3vjkllvtOIKpVvXSWsu1ta,https://i.scdn.co/image/ab67616d0000b2737656c9bbfef3806c4fe10ce8,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,0.744,0.499,238688.0,0.541,0.0448,81.198,4.0,0.381,11.0,0.00167,0.0579,-10.463,1.0,1.0,,,,,,,,,,,,,,,,,,
"Galliyan (Unplugged) [From ""Ek Villain""]",5hhsS7RcsT09Gx1l1ocPqy,https://open.spotify.com/track/5hhsS7RcsT09Gx1l1ocPqy,https://i.scdn.co/image/ab67616d0000b273c8d81ccb980b57d373e91f62,Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV,0.899,0.378,254750.0,0.393,0.0275,169.936,4.0,0.373,6.0,0.0,0.102,-7.495,1.0,1.0,,,,,,,,,,,,,,,,,,
"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",7fW9J3EpVWVN1ouv0slAs0,https://open.spotify.com/track/7fW9J3EpVWVN1ouv0slAs0,https://i.scdn.co/image/ab67616d0000b273f8ef6c7a66a030647287e25b,KK,4fEkbug6kZzzJ8eYX6Kbbp,https://open.spotify.com/artist/4fEkbug6kZzzJ8eYX6Kbbp,0.431,0.644,266653.0,0.818,0.0549,118.477,4.0,0.789,6.0,2.62e-05,0.0806,-5.924,0.0,1.0,,,,,,,,,,,,,,,,,,
Soch Na Sake,71rvcGbKcdAkbVJSrsAsh7,https://open.spotify.com/track/71rvcGbKcdAkbVJSrsAsh7,https://i.scdn.co/image/ab67616d0000b2736b047c1401c8c18a54e4377d,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,0.571,0.488,281683.0,0.649,0.0344,76.111,4.0,0.549,9.0,0.0,0.208,-6.16,1.0,1.0,,,,,,,,,,,,,,,,,,
"Ijazat (From ""One Night Stand"")",3JUmNYQyJKeRq2a3RR8K71,https://open.spotify.com/track/3JUmNYQyJKeRq2a3RR8K71,https://i.scdn.co/image/ab67616d0000b2737569cbe3695608074d9fd389,Meet Bros.,0qpsFfOT3SmdGmnyV6rOhS,https://open.spotify.com/artist/0qpsFfOT3SmdGmnyV6rOhS,0.327,0.519,288964.0,0.463,0.0264,94.965,4.0,0.224,6.0,0.0,0.106,-8.88,0.0,1.0,,,,,,,,,,,,,,,,,,
"Main Rang Sharbaton Ka (From ""Phata Poster Nikhla Hero"")",7hNb5juMQyy93U63jW4Mwj,https://open.spotify.com/track/7hNb5juMQyy93U63jW4Mwj,https://i.scdn.co/image/ab67616d0000b273d52adda8da00eb255e099a11,Atif Aslam,2oSONSC9zQ4UonDKnLqksx,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,0.713,0.384,262906.0,0.607,0.0433,78.186,1.0,0.707,6.0,0.0,0.158,-7.429,1.0,1.0,,,,,,,,,,,,,,,,,,
"Enna Sona (From ""OK Jaanu"")",1Wf5q34m4hTnAxCljiAonb,https://open.spotify.com/track/1Wf5q34m4hTnAxCljiAonb,https://i.scdn.co/image/ab67616d0000b273ca99ff80246fc0fb4d670126,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,0.637,0.717,213632.0,0.415,0.0302,100.021,4.0,0.379,7.0,1.43e-06,0.0976,-9.875,0.0,1.0,,,,,,,,,,,,,,,,,,
"Tera Deedar Hua (From ""Jannat 2"")",36rdBb7kFXXYlrkIDT2A00,https://open.spotify.com/track/36rdBb7kFXXYlrkIDT2A00,https://i.scdn.co/image/ab67616d0000b273e235424f30ae37b44dd06607,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.592,0.58,347573.0,0.846,0.0523,89.952,4.0,0.774,2.0,0.0,0.113,-3.464,1.0,1.0,,,,,,,,,,,,,,,,,,
"Aabaad Barbaad (From ""Ludo"")",0hFUtSsV2itYEUTZGj6w5H,https://open.spotify.com/track/0hFUtSsV2itYEUTZGj6w5H,https://i.scdn.co/image/ab67616d0000b273f338d36ff740be4cdc5ec709,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.686,0.626,309103.0,0.522,0.0317,118.001,4.0,0.628,7.0,0.0,0.41,-5.857,1.0,1.0,,,,,,,,,,,,,,,,,,
"Saware (From ""Phantom"")",4TvWvoxuK9tULN4EQeFh6y,https://open.spotify.com/track/4TvWvoxuK9tULN4EQeFh6y,https://i.scdn.co/image/ab67616d0000b273c486f7fc6299f158d632e613,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,0.702,0.499,321613.0,0.683,0.0333,134.958,4.0,0.297,6.0,0.00163,0.0749,-6.373,0.0,1.0,,,,,,,,,,,,,,,,,,
Sab Tera,5uUEytfFSWfTzu5EqZxQju,https://open.spotify.com/track/5uUEytfFSWfTzu5EqZxQju,https://i.scdn.co/image/ab67616d0000b273442cc5719771ff2ca62f437f,Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,0.643,0.505,228117.0,0.642,0.0339,159.775,4.0,0.427,7.0,0.0,0.151,-5.864,1.0,1.0,,,,,,,,,,,,,,,,,,
"Tum Hi Ho (From ""Aashiqui 2"")",3oKuEvvclPj25AifUVoKxS,https://open.spotify.com/track/3oKuEvvclPj25AifUVoKxS,https://i.scdn.co/image/ab67616d0000b2730ece3e23fc94cbc474c5264d,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,0.785,0.528,261974.0,0.449,0.025,94.058,4.0,0.317,5.0,0.0,0.122,-6.25,0.0,1.0,,,,,,,,,,,,,,,,,,
Akhiyaan,2l3dFxtoSMgMQVyRIUHjpz,https://open.spotify.com/track/2l3dFxtoSMgMQVyRIUHjpz,https://i.scdn.co/image/ab67616d0000b273004e1366643f4549ce81dfd0,Mitraz,3iGhlvzpXc0UHBQ7klAItX,https://open.spotify.com/artist/3iGhlvzpXc0UHBQ7klAItX,0.0533,0.724,191869.0,0.618,0.0534,100.021,4.0,0.0683,2.0,0.704,0.0886,-9.007,1.0,1.0,,,,,,,,,,,,,,,,,,
"Dil Kyun Yeh Mera (From ""Kites"")",66uMmK9uefgoflmaxbtQCL,https://open.spotify.com/track/66uMmK9uefgoflmaxbtQCL,https://i.scdn.co/image/ab67616d0000b273f8ef6c7a66a030647287e25b,KK,4fEkbug6kZzzJ8eYX6Kbbp,https://open.spotify.com/artist/4fEkbug6kZzzJ8eYX6Kbbp,0.618,0.486,333200.0,0.383,0.0286,125.917,3.0,0.164,6.0,8.41e-05,0.149,-6.183,1.0,1.0,,,,,,,,,,,,,,,,,,
Phir Le Aya Dil - Reprise,7fpWJr5shT90KiCHXKHxch,https://open.spotify.com/track/7fpWJr5shT90KiCHXKHxch,https://i.scdn.co/image/ab67616d0000b273352f44aed6f226c6ea28b961,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.838,0.237,305613.0,0.543,0.0372,73.896,4.0,0.316,7.0,3.86e-06,0.0961,-8.921,1.0,1.0,,,,,,,,,,,,,,,,,,
"Raabta (Title Track) [From ""Raabta""]",4e9dIemIXO8Tzg0k4aWujk,https://open.spotify.com/track/4e9dIemIXO8Tzg0k4aWujk,https://i.scdn.co/image/ab67616d0000b2731bcc10d3bd1d77d7c3f164c6,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.414,0.636,297158.0,0.701,0.0363,113.886,4.0,0.352,5.0,0.0,0.106,-6.825,1.0,1.0,,,,,,,,,,,,,,,,,,
Be Intehaan,04y4IqZt14y7k7pXYE19Zy,https://open.spotify.com/track/04y4IqZt14y7k7pXYE19Zy,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,Atif Aslam,2oSONSC9zQ4UonDKnLqksx,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,0.535,0.56,290867.0,0.696,0.0473,128.849,4.0,0.39,7.0,0.0,0.325,-5.583,1.0,1.0,,,,,,,,,,,,,,,,,,
Bin Tere - Reprise,7zG4akZAie70mOCMmtoacS,https://open.spotify.com/track/7zG4akZAie70mOCMmtoacS,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec,Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,0.876,0.452,220147.0,0.249,0.0299,149.599,4.0,0.419,0.0,2.3e-05,0.115,-10.163,1.0,1.0,,,,,,,,,,,,,,,,,,
"O Meri Jaan (From ""Life in a Metro"")",69d2jB4VJ9fGZLNzwLtaF2,https://open.spotify.com/track/69d2jB4VJ9fGZLNzwLtaF2,https://i.scdn.co/image/ab67616d0000b27315630d6ae4380c5bee71a9cd,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.169,0.53,305600.0,0.796,0.0314,150.009,4.0,0.547,7.0,2.87e-05,0.157,-6.548,1.0,1.0,,,,,,,,,,,,,,,,,,
